SEMBOL,ACKL,%FARK,SON,ALIŞ,SATIŞ,FARK,YÜKSEK,DÜŞÜK,T.ADET,T.HACİM,SAAT,G.HACIM,7GUN.ORT.HACIM,30GUN.ORT.HACIM,52HAFTA.ORT.HACIM,BUYIL.ORT.HACIM,NETFARKHACIM,HALK.ACK,IHRYUZDE,VA.IPT.VOL.AOF,VA.IPT.AL.VOL.AOF,VA.IPT.SAT.VOL.AOF,BORSA,SEKTOR,H.GRUP,ISL.TURU,XU030 DAKI AG.,XU050 DEKI AG.,XU100 DEKI AG.,XUTUM DEKI AG.,BORSASEMBOLU,G.ADET,BU.YIL.ORT.ADET,30GUN.ORT.ADET,7GUN.ORT.ADET,52HAFTA.ORT.ADET,7GUNLUK.YUKSEK,7GUNLUK.DUSUK,30GUNLUK.YUKSEK,30GUNLUK.DUSUK,BU.YIL.YÜK.,BU.YIL.DÜŞ.,52HAFTALIK.YUKSEK,52HAFTALIK.DUSUK,G.YÜKSEK,G.DÜŞÜK,5YIL.YUK.,5YIL.DUS.,7GUNLUK.F,7GUNLUK.F%,30GUNLUK.F,30GUNLUK.F%,BU.YIL.FARK.,BU.YIL.FARK%,BU.HAFTA.FARK,BU.HAFTA.FARK%,BU.AY.FARK,BU.AY.FARK%,YABANCI PAYI %,YABANCI PAYI HAFTALIK DEĞ. %,YABANCI PAYI AYLIK DEĞ. %,YABANCI PAYI YILLIK DEĞ. %,YATFONORAN,EMEKLILIKYATFONORAN,TEOESLESME FARK(%),OD.SER,N.KAR,PIY.DEG,PIY.DEG.($),PIY.DEG.(E),F/K,PD/DD,PD/EFK,FD/FAVOK,PD/EBITDA,5YILLIKGETIRI%,NETBORC
VAKFN,VAKIF FINANSAL KIRALAMA AS,-3.546099290780142,2.72,2.72,2.73,-0.1,2.84,2.71,54344169,150765248.37,18:19:01,150765248.37,217587699.7117179,330085547.96321803,171481021.42786315,199673795.5237,,37.85,0.0,,,,,FINANSAL,,,,,,0.07016121596097946,,54344169,83335300.0,110327250.0,76087350.0,77555090.0,2.96,2.71,3.38,2.68,3.38,1.85,3.38,1.39,2.84,2.71,3.38,0.27502364,-0.17,-5.882352941176471,-0.43,-13.65079365079365,0.82,43.1578947368421,-0.16,-5.555555555555555,-0.6,-18.072289156626503,5.271855,-1.9226592,-5.397486,-63.34688,11.37139,0.0,0,3500000000.0,547350000,9520000000.0,231891909.1402681,198473463.86855215,6.704858064070835,1.52,,0.0,,736.3674715781116,0.0
VAKKO,VAKKO TEKSTIL VE HAZIR GIYIM AS,-1.953125,62.75,62.7,62.75,-1.25,64.6,62.55,584691,37125383.85,18:19:01,37125383.85,63192334.1455,51132224.27139415,49415775.518681824,43589144.985425,,13.24,0.11961017308991574,,,,,PERAKENDE,,,,,,0.02611537091434002,,584691,667299.06,808856.5,990959.0,681379.56,65.95,61.35,66.1,59.65,80.6147,48.56,113.32447818196106,48.56,64.6,62.55,141.53726,3.8902125,1.45,2.365415986949429,0.15,0.23961661341853036,-17.01263,-21.32907352728966,0.1,0.1596169193934557,-1.65,-2.562111801242236,10.260503,17.7876,24.132162,-53.268383,7.59937,1.2206,0,160000000.0,-15087236,10040000000.0,244558273.9252407,209314451.39078403,38.078622494453185,1.17,,6.534328366742333,5.8417621676369995,1477.8177184278045,1190285472.0
VANGD,VANET GIDA SANAYI IC VE DIS TIC,-3.870967741935484,38.74,38.74,38.78,-1.56,40.2,38.6,334913,13104752.72,18:19:01,13104752.72,23113252.068000015,22078208.060084604,15436786.11605568,16437916.505073,,88.05999755859375,,,,,,GIDA,,,,,,0.019523775205016136,,334913,498236.9,511911.2,569200.5,560954.6,44.9,36.54,52.4,36.54,54.5,18.01,54.5,16.6,40.2,38.6,54.5,1.55,0.44,1.1488250652741514,-4.88,-11.18752865657955,17.64,83.60189573459715,-2.58,-6.243949661181026,-10.16,-20.777096114519427,0.73104835,-27.091993,72.72789,0.0,2.87511,0.0,0,25000000.0,-3491523,968500000.0,23590190.767551977,20195802.317606464,0.0,4.47,,0.0,0.0,2399.354838709677,-9604587.0
VBTYZ,VBT YAZILIM,-2.4054982817869415,22.72,22.7,22.72,-0.56,23.46,22.68,1486344,34163973.14,18:19:01,34163973.14,51109733.12087574,63771700.68729396,45345025.608182535,41754302.92264,,44.91999816894531,7.486268043518066,,,,,BILISIM,,,,,,0.025352926924824715,,1486344,1878184.0,2649816.0,2182917.0,1898669.0,23.8,22.68,26.0,22.52,26.58,17.02,30.1,17.02,23.46,22.68,51.75,2.730435,-0.42,-1.815038893690579,-1.14,-4.777870913663034,-1.7,-6.961506961506962,-0.66,-2.8229255774165956,-1.3,-5.4121565362198165,2.9654949,52.07749,49.373844,656.51996,5.85163,9.44809,0,117000000.0,85666486,2658240000.0,64747949.10267153,55431377.95844523,37.39523106140536,2.78,,18.341681392883103,15.096502636547816,,571421354.0
VERTU,VERUSATURK GSYO A.S.,6.132542037586548,53.65,53.65,53.75,3.1,55.5,50.6,2217339,118734074.65,18:19:01,118734074.65,52242762.06640634,56909529.4997442,23289342.526000105,29076544.3444,,36.36000061035156,,,,,,GIRISIMSERMAYESI,,,,,,0.02237463742494583,,2217339,752284.4,1264795.0,1032356.0,597929.8,55.5,48.56,55.5,38.52,55.5,28.52,55.5,28.52,55.5,50.6,62.42551,5.665442,2.45,4.78515625,13.47,33.52414136386262,16.93,46.105664488017425,4.39,8.911896061713358,14.77,37.98868312757202,1.1656318,19.358337,2134.5679,-98.40789,0.0,0.0,0,52000000.0,-27257730,2789800000.0,67952415.28478731,58174754.05850131,0.0,0.65,,80.99690326487264,0.0,835.5992098764398,-4285921668.0
VERUS,VERUSA HOLDING AS,2.1803182086034183,433.5,433.5,434.0,9.25,441.75,424.0,124685,54172280.5,18:19:01,54172280.5,51410371.213500045,33976068.3126734,29448073.57944466,30535335.8997,,20.899999618530273,52.756160736083984,,,,,HOLDING,,,,,,0.13812988996505737,,124685,112121.7,87314.29,123723.5,104937.7,441.75,402.5,441.75,347.0,441.75,200.0,441.75,200.0,441.75,424.0,441.75,31.66907,20.5,4.963680387409201,83.5,23.857142857142858,140.5,47.95221843003412,23.5,5.731707317073171,79.5,22.457627118644066,39.558372,0.2976237,0.3593124,-1.2996022,0.00134,0.0,0,70000000.0,435264933,30345000000.0,739126834.1160194,632774002.4034777,55.43751701307883,6.22,,476.1808144395211,541.3940407125996,1269.7067626862176,-3655184953.0
VESBE,VESTEL BEYAZ ESYA AS,3.862660944206009,12.1,12.1,12.11,0.45,12.24,11.6,20378920,243291564.55,18:19:01,243291564.55,176521869.7372711,94466284.25179034,71856541.43107185,69616894.655,,22.65,58.42130778618887,,,,,METALESYA,,,,,,0.07973337918519974,,20378920,5843530.0,8711308.0,15416857.0,5329987.5,12.24,10.56,12.24,9.99,17.227678,8.524216,18.83094768163251,8.524215343985949,12.24,11.6,23.845224,2.5346775,1.39,12.978524743230626,1.78,17.248062015503876,-4.77914,-28.31388329026242,1.34,12.453531598513012,1.67,16.01150527325024,8.753888,0.061688043,-2.1043775,-23.54346,1.51702,3.42895,0,1600000000.0,-2868662000,19360000000.0,471541863.9543267,403621670.56424266,0.0,0.54,,9.234552633180323,4.789500931651118,370.0620948142439,17967676000.0
VESTL,VESTEL ELEKTRONIK,0.19665683382497545,40.76,40.7,40.76,0.08,41.2,40.3,8368311,341112906.9,18:19:01,341112906.9,451935676.45368344,324398211.0047205,269961869.0468155,268512739.15784,,47.21,58.133059663055626,40.963164,40.307134,41.939411,,METALESYA,,,,0.21878266334533691,0.18430164456367493,0.1333717405796051,,8368311,5927163.5,8271663.5,11142125.0,5332340.0,41.98,39.22,41.98,36.26,73.15,31.32,75.8,31.32,41.2,40.3,107.3,12.725427,0.92,2.309236947791165,2.96,7.830687830687832,-30.54,-42.833099579242635,0.76,1.9,2.66,6.981627296587926,5.050694,2.5315416,-0.17904995,-31.399822,3.27834,6.54747,0,335456275.0,-12640989000,13673197769.0,333057135.9985151,285059550.77449477,0.0,0.35,,29.22177939526195,4.44688999979708,194.4314460874785,76177275000.0
VKFYO,VAKIF YATIRIM ORTAKLIGI,-0.3478260869565218,22.92,22.8,22.92,-0.08,23.96,22.72,252770,5831190.74,18:19:01,5831190.74,8717150.805500008,7685068.987619056,9099200.221197024,4321793.743308,,48.26,0.0,,,,,YATIRIMORTAKLIGI,,,,,,,,252770,227324.44,359364.0,370308.5,460274.4,25.24,22.58,25.24,18.32,25.24,15.62,25.24,15.62,23.96,22.72,44.31092,4.494445,-1.2,-4.975124378109453,3.23,16.404266124936516,3.91,20.56812204103104,-1.4,-5.756578947368421,3.47,17.840616966580978,,,,,0.0,0.0,0,30000000.0,-11846178,687600000.0,16748831.588744571,14335121.192858877,0.0,12.74,,0.0,0.0,155.83232401230808,-53475357.0
VKGYO,VAKIF GAYRIMENKUL YAT ORT AS,-1.8382352941176472,2.67,2.66,2.67,-0.05,2.74,2.67,27011236,72905501.04,18:19:01,72905501.04,177780874.33050027,155576584.17213064,121590399.4286195,119985193.91999,,31.48,0.0,,,,,GAYRIMENKUL,,,,,,0.057904135435819626,,27011236,54125330.0,57787004.0,64147130.0,57720944.0,2.84,2.67,2.84,2.52,2.88,1.78,2.88,1.4621733196977833,2.74,2.67,2.88,0.47330812,-0.06,-2.197802197802198,-0.03,-1.1111111111111112,0.6,28.98550724637681,-0.1,-3.6101083032490977,-0.11,-3.956834532374101,8.06254,-6.314212,16.520641,46.857944,0.92846,0.04247,0,3450000000.0,573215380,9211500000.0,224377344.64764488,192041839.5404589,7.361679308418521,0.42,,5.292378994267897,6.467101048412355,287.4550472332372,-1673230729.0
VKING,VIKING KAGIT VE SELULOZ,-4.242081447963801,33.86,33.86,33.98,-1.5,35.36,33.6,1094103,37255588.2,18:19:01,37255588.2,56648257.06487172,55874063.29153221,18542792.446248583,14390413.234326,,35.7,48.272603310268536,,,,,KAGIT,,,,,,0.009556066244840622,,1094103,404987.44,1430612.8,1662921.2,529183.75,36.04,31.42,48.78,31.42,48.78,23.5,48.78,23.5,35.36,33.6,69.85,4.54,2.06,6.477987421383648,-3.42,-9.17381974248927,0.1,0.2962085308056872,2.02,6.344221105527638,-11.24,-24.92239467849224,0.1118356,-35.064007,114.15129,0.0,0.0,0.0,0,42000000.0,-276754180,1422120000.0,34640559.01539475,29648433.0290699,0.0,5.46,,0.0,0.0,598.1443298969072,2408097215.0
VRGYO,VERA KONSEPT GMYO,-2.247191011235955,3.48,3.47,3.48,-0.08,3.59,3.42,24126315,84094805.89,18:19:01,84094805.89,139351271.7330501,355506726.8414695,104594488.3126174,119795381.2976,-11363536.8100001,69.11000061035156,,,,,,GAYRIMENKUL,,S,0.0,0.0,0.0,0.042679902223,,24126315,39273440.0,98728920.0,38844640.0,34381260.0,3.81,3.35,4.42,2.94,4.42,2.17,4.42,2.17,3.59,3.42,16.5,2.17,0.06,1.7543859649122806,-0.09,-2.5210084033613445,0.48,16.0,-0.19,-5.177111716621253,-0.41,-10.539845758354756,1.9346935,77.52534,407.63547,0.0,0.74006,0.00086,0,820000000.0,-77925230,2853600000.0,69507825.84168263,59493157.32787827,0.0,0.61,,49.6237376430521,47.37526439657173,,135434458.0
VSNMD,VISNE MADENCILIK,1.5151515151515151,251.25,250.5,251.25,3.75,261.25,224.5,18890302,4434720927.55,18:19:01,4434720927.55,3361333073.4893413,3207657120.5173106,1048124884.6122077,1048124755.488,,20.5,0.016714416444301605,,,,,MADENCILIK,,,,,,0.13381119072437286,,18890302,3648748.0,8228385.0,13611150.0,3648748.0,290.0,224.5,859.5,224.5,859.5,41.18,859.5,41.18,261.25,224.5,859.5,41.18,-34.5,-12.073490813648291,-563.75,-69.1717791411043,0.0,0.0,-6.0,-2.3323615160349855,-582.75,-69.87410071942446,,,,,36.00555,0.0,0,117000000.0,17656265,29396250000.0,716017702.9949921,612989912.3187487,0.0,9.17,,176.59796881943416,179.44652520808006,,-466639717.0
YAPRK,YAPRAK SUT VE BESI CIFT SAN TIC,-0.7782101167315175,318.75,318.75,319.0,-2.5,326.75,318.25,213069,68419990.25,18:19:01,68419990.25,92832904.85121812,210090326.00785807,158549501.88602522,211300341.78784,,28.020000457763672,,,,,,TARIM,,,,,,0.025508981198072433,,213069,487186.4,635054.6,288592.8,361333.2,330.5,306.0,367.75,276.5,942.0972,243.6372,942.097217243524,243.637224173206,326.75,318.25,942.0972,6.523248,-9.5,-2.8941355674028943,39.75,14.24731182795699,-330.7828,-50.92626577133595,1.25,0.3937007874015748,-20.0,-5.904059040590406,0.2773904,-71.75982,-90.80688,25.599005,0.01635,0.0,0,14200000.0,25821636,4526250000.0,110247910.1307508,94384337.81971294,136.35747424233296,7.28,,22.275032421307376,22.6527751199745,4600.053982423936,-75476752.0
YATAS,YATAS YATAK,-0.49875311720698257,31.92,31.9,31.92,-0.16,32.28,31.72,1341645,42865530.3,18:19:01,42865530.3,51719977.08355322,49936330.62747271,30420421.200226977,30872713.8473,,58.93,6.028269802185314,,,,,DOKUMA,,,,,,0.05596887692809105,,1341645,1135030.2,1633764.8,1614119.8,1127499.9,33.0,31.62,33.04,27.02,33.04,22.64,33.04,22.64,32.28,31.72,44.904224,6.9274516,-0.28,-0.8695652173913044,3.78,13.43283582089552,4.36,15.820029027576195,-0.1,-0.3123048094940662,4.28,15.484804630969608,12.463855,2.1064072,4.132862,-14.623044,5.05756,8.34059,0,149798932.5,-91451900,4781581925.4,116471655.60836184,99686756.18828058,0.0,0.51,,5.223435939782096,2.5600276762875636,334.8004351818391,4974674661.0
YAYLA,YAYLA ENERJI URETIM TURIZM AS,4.571428571428572,43.92,43.92,43.96,1.92,43.92,40.18,739128,30754483.56,18:19:01,30754483.56,37076559.8475,45483614.96987961,43109813.445323505,25281097.38902,,74.29000091552734,,,,,,INSAAT,,,,,,0.03371202200651169,,739128,1038227.0,1217042.0,840006.5,2280795.0,47.28,40.18,47.28,24.0,47.28,18.71,47.28,11.51,43.92,40.18,47.28,2.46,-1.1,-2.4433585073300756,19.34,78.68185516680228,24.13,121.93026781202626,-0.1,-0.2271694684234439,13.32,43.52941176470588,2.3445938,0.0,-1.07893,0.0,0.0,0.0,0,49875000.0,6356428,2190510000.0,53355238.80044428,45677953.23666598,0.0,2.93,,0.0,0.0,1602.3255813953483,-6758191.0
YBTAS,YIBITAS INSAAT MALZEME AS,-3.2223893561577084,114200.0,113335.0,114200.0,-3802.5,118002.5,114200.0,34,3970845.0,18:19:01,3970845.0,6246979.875000003,4878604.739902023,3942976.134506384,4894881.619944,,8.279999732971191,,,,,,TASTOPRAK,,,,,,,,34,37.08696,42.57143,54.25,30.48193,118002.5,109002.5,130000.0,104000.0,226030.0,86260.0,226030.0,86260.0,118002.5,114200.0,226030.0,6503.0,9150.0,8.710138029509757,-15787.5,-12.145398596018849,-17200.0,-13.08980213089802,1600.0,1.4209591474245116,-15800.0,-12.153846153846152,0.0,0.0,0.0,0.0,0.0,0.0,0,100000.0,-32126140,11420000000.0,278162084.21832067,238137340.60229144,929.5889295889295,7.69,,33.40521411888678,33.504103643006665,1630.329247412839,-33706867.0
YEOTK,YEO TEKNOLOJI ENERJI,-1.654601861427094,38.04,38.04,38.06,-0.64,39.8,37.7,8084466,312238586.34,18:19:01,312238586.34,388420027.5311052,252581091.14161453,267945646.5666362,244345087.2386,,36.310001373291016,54.240718841552734,38.621933,38.55524,38.666235,,MESLEKI,,,,,0.1456189751625061,0.1053786426782608,,8084466,5264254.0,6279424.0,9839292.0,5595160.0,41.0,37.7,42.58,37.68,61.1,33.96,61.1966142019953,33.96,39.8,37.7,77.34084,1.473201,0.02,0.052603892688058915,-4.04,-9.600760456273765,-13.66,-26.42166344294004,-0.86,-2.210796915167095,-3.1,-7.535245503159942,8.499844,-0.541598,3.4548244,20.373697,1.8078,1.25912,0,355000000.0,-86625660,13504200000.0,328927882.4606871,281598447.8950494,24.892763988608188,5.87,,8.853214566897183,7.197177117697162,,3107254491.0
YESIL,YESIL YATIRIM HOLDING,-3.375527426160338,2.29,2.28,2.29,-0.08,2.39,2.28,44228593,102885025.77,18:19:01,102885025.77,197766460.72216663,221332578.50964567,98179428.88856716,91252843.13004,,91.87,0.0,,,,,HOLDING,,,,,,0.029455354437232018,,44228593,49593640.0,97133610.0,83421320.0,53684956.0,2.46,2.28,2.51,2.05,2.51,1.3,2.54,1.22,2.39,2.28,5.835937,0.3409,-0.14,-5.761316872427984,-0.14,-5.761316872427984,0.32,16.243654822335024,-0.04,-1.7167381974248928,0.0,0.0,0.005062599,-96.15921,0.0,-98.05107,0.00468,0.0,0,645000000.0,-85291100,1477050000.0,35978565.587776564,30793770.65400878,0.0,1.26,,0.0,,530.811245298528,-236170.0
YGGYO,YENI GIMAT GAYRIMENKUL YAT OR AS,-1.540041067761807,95.9,95.9,96.45,-1.5,99.15,95.0,206669,20021652.55,18:19:01,20021652.55,15176213.536805904,14681738.327897752,15629813.390465012,15332904.899558,,82.29000091552734,,,,,,GAYRIMENKUL,,,,,,0.3872240483760834,,206669,208599.4,163464.3,157615.8,242799.2,100.0,91.7,100.0,85.05,100.0,56.7324,100.0,44.4136245810425,99.15,95.0,100.0,5.743002,4.2,4.580152671755725,8.5,9.725400457665904,38.75484,67.81823692505192,0.4,0.418848167539267,8.65,9.91404011461318,4.549435,0.32293344,1.8231099,72.29159,0.09533,0.03717,0,241920000.0,695306150,23200128000.0,565062935.9728771,483784407.67286175,0.0,1.4,,11.326788452996183,12.621119338321884,1558.7350648982251,-2379237642.0
YGYO,YESIL GAYRI MENKUL YAT ORT AS,0.0,6.01,6.0,6.01,0.0,6.01,5.9,854031,5102958.0,18:19:01,5102958.0,6602119.749250001,5496832.866984828,57212872.94898995,14864812.868895,,78.51,0.0,,,,,GAYRIMENKUL,,,,,,,,854031,2042337.0,898409.2,1103656.0,6294847.5,6.19,5.9,6.6,5.79,10.05,4.41,12.5,4.41,6.01,5.9,15.59,0.7,-0.19,-3.064516129032258,-0.49,-7.538461538461538,-3.6,-37.460978147762745,0.01,0.16666666666666669,-0.3,-4.754358161648178,2.5799046,3.4450612,3.5796165,-37.89929,0.0,0.0,0,263216902.96,-1193682300,1581933586.7896,38531962.82044375,32978832.554301135,0.0,0.13,,0.0,0.0,607.0588235294117,1513784068.0
YIGIT,YIGIT AKU,1.3745704467353952,29.5,29.48,29.5,0.4,30.74,28.72,13108174,389597787.26,18:19:01,389597787.26,302707065.86130095,243118020.75486287,223385399.46524012,149711637.9746,15302730.4600001,24.940000534057617,55.108856201171875,,,,,METALESYA,,S,0.0,0.0,0.0,0.048038311302661896,,13108174,5284394.0,8646385.0,10348620.0,6728696.0,30.74,27.58,30.74,25.14,37.74,21.48,60.35,21.48,30.74,28.72,63.9,21.48,1.5,5.357142857142857,4.06,15.959119496855346,-5.4,-15.472779369627506,1.68,6.03882099209202,3.54,13.636363636363637,3.2234704,276.11597,75.013794,-96.37856,0.00973,0.10053,0,300500000.0,45418550,8864750000.0,215923234.87215963,184853589.32610884,46.965065270831566,1.46,,15.961753608672716,17.830589882086073,,-929120487.0
YKBNK,YAPI VE KREDI BANKASI AS,-2.2300469483568075,33.32,33.3,33.32,-0.76,34.18,33.3,111534991,3753403047.6,18:19:01,3753403047.6,5084164308.316213,4631072282.059966,6004174889.453367,6520113427.647,,38.78,0.0,33.691298,33.653487,33.722715,,BANKA,,,4.532674789428711,3.903058052062988,3.2879207134246826,2.3793370723724365,,111534991,227697870.0,138211760.0,149564770.0,210229810.0,34.78,33.3,34.78,32.16,34.86,21.92,34.86,21.92,34.18,33.3,39.46,1.6457838,-0.48,-1.4201183431952662,0.46,1.3998782714546565,2.7,8.817766165904636,-0.94,-2.7437244600116752,-0.34,-1.0101010101010102,29.485521,0.4394721,4.169152,-20.030014,14.43347,7.55324,0,8447051284.0,22748014000,281455748782.88,6855809970.983794,5867809240.63364,8.191315083693187,1.27,,0.0,,1808.323716305801,0.0
YKSLN,YUKSELEN CELIK,-2.980132450331126,5.86,5.85,5.86,-0.18,6.06,5.82,7605016,45205693.4,18:19:01,45205693.4,69461459.71499547,92266959.2661665,39684201.87376878,54135456.555268,-7962593.160000039,39.189998626708984,7.763605117797852,,,,,METALANA,,S,0.0,0.0,0.0,0.012384642097,,7605016,8920637.0,14565120.0,11467250.0,6364440.0,6.19,5.82,7.25,5.45,9.39,4.42,9.72,4.42,6.06,5.82,12.92,2.011776,-0.03,-0.5093378607809848,0.34,6.159420289855073,-2.02,-25.634517766497463,-0.23,-3.776683087027915,-0.74,-11.212121212121213,1.8381395,147.03708,25.22368,383.0254,0.06615,0.0,0,250000000.0,-93226300,1465000000.0,35685220.78921093,30547307.666644424,0.0,2.72,,6.4917404176349605,5.051944374658768,135.44055306834085,417522650.0
YONGA,YONGA MOBILYA SAN TIC AS,-5.1098901098901095,86.35,86.35,86.85,-4.65,89.0,82.15,57268,4891708.4,18:19:01,4891708.4,4427268.939249999,2805291.058787539,1588396.8017286258,1644765.6224373,,30.790000915527344,65.71260833740234,,,,,ORMAN,,,,,,,,57268,26047.23,35365.38,48288.0,24421.76,95.7,80.25,95.7,69.0,95.7,48.5,95.7,48.5,89.0,82.15,118.9,17.17935,6.35,7.9375,13.8,19.021364576154376,28.35,48.87931034482758,-0.65,-0.7471264367816093,17.35,25.144927536231883,0.0,0.0,0.0,0.0,0.0,0.0,0,16800000.0,1015965,1450680000.0,35332800.74821714,30250538.46784238,0.0,2.74,,0.0,0.0,254.3388349207795,232187868.0
YUNSA,YUNSA,9.973045822102426,8.16,8.16,0.0,0.74,8.16,7.52,30220838,239806395.32,18:19:01,239806395.32,247798506.50206465,120321179.08620976,37337298.83981524,41540231.582172,,41.73,51.99234498433892,,,,,DOKUMA,,,,,,0.03226236626505852,,30220838,6617538.0,16961680.0,31805936.0,5861047.5,8.16,7.27,8.16,5.84,8.16,4.7,8.16,4.7,8.16,7.52,13.435435,0.54054344,0.57,7.509881422924901,2.2,36.91275167785235,1.335336,19.566325902637843,0.71,9.53020134228188,2.06,33.77049180327869,4.2616262,33.92086,103.747696,631.6671,0.27675,0.07004,0,480000000.0,142722694,3916800000.0,95406956.90342458,81657721.80209886,22.230798919336163,0.96,,14.95206846568681,15.20060756996111,1199.440858242468,-64042043.0
YYAPI,YESIL YAPI ENDUSTRI AS,-4.332129963898917,2.65,2.65,2.66,-0.12,2.8,2.64,71398865,191792940.21,18:19:01,191792940.21,371463756.56458056,346885694.0264309,125672048.58447604,140878845.80322,,83.11000061035156,,,,,,INSAAT,,,,,,0.04064490273594856,,71398865,75959310.0,141102300.0,137745900.0,65188720.0,2.88,2.52,2.91,2.14,2.91,1.27,2.93584905660377,1.27,2.8,2.64,3.290566,0.3018868,-0.14,-5.017921146953405,0.34,14.718614718614718,0.35,15.217391304347826,0.03,1.1450381679389312,0.33,14.224137931034484,0.22087039,-92.08785,-90.170265,-17.388964,0.005,0.00052,0,852512779.2,235418549,2259158864.88,55024133.531429015,47109474.27897233,2.5575595701700164,0.57,,0.0,0.0,671.7033560650933,-25485427.0
YYLGD,YAYLA GIDA,-2.797202797202797,11.12,11.12,11.16,-0.32,11.58,11.08,11740733,132498293.64,18:19:01,132498293.64,166409616.5759293,223069752.01735845,78417382.5312639,88462357.3008,-25531739.219999988,31.010000228881836,42.54804611206055,,,,,GIDA,,S,0.0,0.0,0.0,0.081221174093,,11740733,8702060.0,20200000.0,14337310.0,7604766.0,11.84,11.08,11.84,10.14,11.84,8.23,12.65,8.23,11.58,11.08,25.2,5.315323,-0.38,-3.304347826086957,0.93,9.126594700686947,0.42,3.9252336448598135,-0.48,-4.137931034482759,0.8,7.7519379844961245,7.224704,20.698397,25.02336,77.09999,19.56523,2.10271,0,1086980000.0,890229082,12087217600.0,294414520.97303385,252034623.22471735,9.61031315047538,1.07,,19.356535636636472,12.004306057966753,,7403010081.0
ZEDUR,ZEDUR ENERJI,0.0,9.6,9.6,9.61,0.0,9.75,9.35,3596975,34232288.84,18:19:01,34232288.84,105469980.19197926,57117289.61092718,27812350.59651377,32433954.200208,,39.970001220703125,,,,,,ELEKTRIK,,,,,,0.0141818942502141,,3596975,3830728.0,5863667.0,10271470.0,3288916.0,10.92,9.35,10.92,8.8,10.92,6.33,10.92,6.33,9.75,9.35,19.25608,0.9384835,-0.55,-5.41871921182266,0.55,6.077348066298343,1.08,12.676056338028168,-0.28,-2.8340080971659916,0.15,1.5873015873015874,1.1097586,-19.13651,-52.26605,-24.576632,0.0,0.00171,0,174750000.0,45307071,1677600000.0,40859670.31682319,34982424.33455509,37.85283963988357,0.81,,58.52132313813003,48.25148171115123,888.2768744137896,357060247.0
ZOREN,ZORLU ENERJI ELEK URET OTOPRD GR,-4.634146341463414,3.91,3.91,3.92,-0.19,4.16,3.89,146681483,589207861.16,18:19:01,589207861.16,908161489.7728643,516190342.54240775,269819092.4136738,240520346.17611,,37.33,0.0,4.038441,3.988697,4.07547,,ELEKTRIK,,,,,0.2108122706413269,0.1525564193725586,,146681483,64763790.0,134930720.0,217233140.0,68326780.0,4.43,3.89,4.43,3.28,4.66,2.8,4.86,2.8,4.16,3.89,7.57,0.8718987,-0.32,-7.5650118203309695,0.57,17.065868263473053,-0.45,-10.321100917431192,-0.2,-4.866180048661801,0.55,16.36904761904762,8.65426,-14.656033,-15.972935,4.9087057,0.22107,0.04258,0,5000000000.0,-8354703000,19550000000.0,476206599.1273362,407579774.61985105,0.0,0.31,,9.438115334453263,2.6064349866972027,162.93774763894007,51242157000.0
